employee_code,full_name,department,salary_millimes,hire_date,month_elapsed_pct,salary_tier,tenure_months,past_advance_count,on_time_repayment_rate,dept_attrition_rate,performance_score,has_active_advance,days_since_last_advance,existing_debt_ratio,requested_amount_pct,true_max_pct
EMP00687,Tarek Zouari,Finance,5875847,2023-10-02,0.7097,2,31.6,1,0.8245,0.0937,4.0,0,15,0.0844,6.99,26.544084653918382
EMP00688,Nadia Laabidi,Support,3244044,2017-05-18,0.9355,1,106.3,5,0.7603,0.1792,3.5,0,300,0.0729,48.4,35.467311225761705
EMP00689,Houda Jedidi,Engineering,914650,2026-04-17,0.9355,0,3.4,0,0.8381,0.0881,2.5,0,365,0.498,31.2,20.90041638005574
EMP00690,Hana Mechri,Support,5370827,2026-08-15,0.4516,2,2.0,0,0.7235,0.1773,4.0,0,365,0.0673,40.59,4.7229885232165625
EMP00691,Adel Tlili,Logistics,4333627,2026-06-10,0.0968,2,1.8,1,0.7169,0.1455,4.0,0,252,0.3353,42.18,0.7781001424206965
EMP00692,Rachid Trabelsi,Sales,882904,2025-09-09,0.7,0,12.4,2,0.7954,0.221,2.5,0,344,0.0478,22.27,19.885428906260987
EMP00693,Sirine Fakhfakh,Engineering,5267911,2026-06-30,0.8667,2,2.9,1,0.8688,0.072,5.0,0,283,0.0232,19.31,9.993333355579013
EMP00694,Maher Dridi,Engineering,1527647,2025-08-04,0.7,1,3.6,0,0.7489,0.0567,4.0,0,365,0.0136,4.92,24.74514923046829
EMP00695,Houssem Jebali,Support,1564346,2015-08-30,0.6129,1,124.7,18,0.8761,0.1402,3.5,0,316,0.032,20.7,27.790040418898432
EMP00696,Ines Nasri,Finance,3119688,2023-10-13,0.2258,1,32.8,0,0.8582,0.1351,3.5,0,365,0.1126,31.29,12.79901633181169
EMP00697,Firas Hamdi,Logistics,1800039,2026-02-18,0.6774,1,3.0,1,0.8403,0.193,3.5,0,288,0.065,1.86,22.028717553265807
EMP00698,Rachid Dridi,Support,1933232,2016-05-27,0.2333,1,113.4,1,0.8074,0.1663,3.0,0,123,0.1676,18.46,12.81235976407928
EMP00699,Hajer Mejri,Finance,5674227,2022-09-13,0.7667,2,38.3,4,0.8333,0.0961,4.5,0,360,0.161,29.67,29.90638378014525
EMP00700,Houda Fakhfakh,Logistics,2692759,2026-03-07,0.8333,1,1.6,1,0.8653,0.206,3.0,0,99,0.0839,37.41,7.905367310523397
EMP00701,Ons Ben Ali,Engineering,6549708,2024-03-17,0.9677,2,26.4,0,0.9603,0.1253,4.5,0,365,0.0812,28.81,36.70526733550155
EMP00702,Lotfi Belhadj,Logistics,2095144,2014-12-28,0.6129,1,131.7,7,0.8862,0.1019,3.0,0,194,0.016,46.46,27.33914781688399
EMP00703,Amira Mansour,Sales,1285572,2025-07-06,0.6452,0,5.5,0,0.7474,0.2257,3.0,0,365,0.1192,18.57,15.831877399471253
EMP00704,Nadia Dridi,Support,4596091,2025-05-26,0.1613,2,6.3,0,0.8928,0.2211,4.0,0,365,0.0726,25.0,11.629322459506263
EMP00705,Leila Dridi,Engineering,6546631,2025-10-10,0.3548,2,7.0,1,0.8813,0.1799,4.5,0,253,0.0973,27.18,13.974756436331429
EMP00706,Zied Yahyaoui,Finance,2176606,2024-10-15,0.7097,1,12.2,0,0.9915,0.09,3.5,0,365,0.0597,18.26,25.42803743993487
EMP00707,Yassine Boukthir,Finance,2498010,2020-12-23,0.4516,1,64.7,4,0.8759,0.14,3.5,0,293,0.1508,25.4,20.41787294437852
EMP00708,Aymen Trabelsi,Support,2411966,2019-07-01,0.3,1,81.3,2,0.8102,0.1104,3.5,0,337,0.105,30.87,17.36919640360048
EMP00709,Amine Elloumi,Engineering,3495504,2009-07-31,0.2,1,200.2,30,0.8023,0.1566,3.5,1,34,0.4591,43.95,1.8269154711759383
EMP00710,Sawsen Yahyaoui,Engineering,846806,2025-06-27,0.7333,0,11.8,0,0.9551,0.0926,2.5,0,365,0.3045,49.86,19.968853544918343
EMP00711,Nesrine Yahyaoui,Logistics,7776925,2026-03-11,0.8667,2,1.5,1,0.8517,0.1336,4.0,0,42,0.0645,48.71,9.122651577312515
EMP00712,Wafa Belhadj,Engineering,6770939,2026-02-10,0.2903,2,4.9,0,0.8928,0.0765,4.5,0,365,0.2763,11.97,11.841207115647519
EMP00713,Hamza Fakhfakh,Support,2121080,2026-05-06,0.7097,1,2.5,1,0.9538,0.1886,3.5,0,21,0.0549,1.69,7.577955377877176
EMP00714,Samira Jebali,Support,1555925,2026-07-29,0.5667,1,1.6,0,0.7831,0.13,3.5,0,365,0.0018,35.47,6.088522637542185
EMP00715,Skander Khlifi,Engineering,2594787,2026-06-25,0.129,1,1.3,0,0.9627,0.1623,3.0,0,365,0.0325,17.33,2.4512958704944983
EMP00716,Riadh Saidi,Finance,4119523,2022-05-21,0.8,2,47.1,2,0.842,0.0811,4.5,0,245,0.0549,10.62,32.15499236557694
EMP00717,Emna Fakhfakh,Support,2953746,2023-02-20,0.5,1,37.8,2,0.9595,0.1894,3.5,0,178,0.0348,47.18,21.21259233973311
EMP00718,Salma Ferchichi,Finance,3891543,2018-07-01,0.4194,2,90.4,10,0.8033,0.0647,3.5,1,15,0.3156,13.58,10.268863527250126
EMP00719,Hichem Dridi,Sales,894315,2025-08-05,0.7742,0,9.6,0,0.7652,0.1609,2.5,1,365,0.3352,11.72,10.0374993416275
EMP00720,Anis Jedidi,Finance,1999418,2025-09-18,0.2903,1,2.7,0,0.8312,0.1062,3.5,0,365,0.1954,12.23,3.3821924957482152
EMP00721,Nadia Hamdi,Sales,1361155,2025-05-18,0.7,0,16.1,0,0.9205,0.2196,2.5,0,365,0.0705,37.17,21.050081286588078
EMP00722,Fatma Hammami,Finance,2861058,2026-07-16,0.6774,1,1.2,0,0.9733,0.0591,3.0,0,365,0.1398,11.75,7.426585566309626
EMP00723,Houda Fakhfakh,Support,2196246,2015-03-09,0.0645,1,128.8,6,0.7249,0.1042,2.5,0,136,0.2183,8.55,4.567316844390852
EMP00724,Zied Boughanmi,Finance,2134732,2021-12-18,0.9677,1,55.4,2,0.8425,0.0856,3.5,1,10,0.3577,10.92,25.38782150054549
EMP00725,Lotfi Mansour,Support,850110,2025-06-08,0.0323,0,5.8,1,0.8312,0.101,3.0,0,40,0.2343,6.04,0.6882759075804215
EMP00726,Sawsen Boukthir,Finance,7830978,2024-05-18,0.2258,2,25.6,1,0.994,0.1115,4.0,0,48,0.0001,5.37,14.959824359612814
EMP00727,Hamza Jedidi,Sales,3273765,2025-09-27,0.6667,1,1.8,0,0.8507,0.2299,3.0,0,365,0.3751,17.76,5.13007201303225
EMP00728,Khaled Boujemaa,Finance,4866212,2023-12-30,0.4667,2,27.5,3,0.8076,0.1286,4.0,1,28,0.31,27.08,8.595774048379653
EMP00729,Zied Khemiri,Logistics,2825210,2025-03-18,0.4667,1,14.9,1,0.6974,0.1376,3.5,1,23,0.5762,44.39,1.9043681341278536
EMP00730,Houda Chaabane,Engineering,1483126,2024-04-20,0.3226,0,26.6,4,0.752,0.1673,2.5,1,44,0.4039,29.89,0.0
EMP00731,Nizar Bensalem,Logistics,969119,2024-08-13,0.6452,0,19.2,0,0.9641,0.1823,2.0,1,365,0.1819,43.49,10.126163486304462
EMP00732,Mehdi Boujemaa,Support,1389632,2026-03-10,0.5667,0,6.3,0,0.7528,0.1832,2.5,0,365,0.2041,38.23,11.236111053596492
EMP00733,Cyrine Gharbi,Support,6573916,2018-12-11,0.8387,2,91.5,7,0.8022,0.1009,4.0,0,225,0.2584,23.7,29.906955310324005
EMP00734,Wael Elloumi,Support,955551,2020-12-22,0.0968,0,60.4,10,0.7706,0.1431,2.5,1,19,0.279,15.64,0.0
EMP00735,Manel Tlili,Logistics,1355084,2026-02-21,0.6333,0,3.9,1,0.971,0.1987,3.0,0,338,0.0798,41.19,20.88789023983211
EMP00736,Aymen Laabidi,Support,925400,2025-10-16,0.3226,0,8.8,1,0.854,0.2382,2.5,0,130,0.0194,31.09,9.216746351391256
EMP00737,Rania Dridi,Support,2360124,2026-01-03,0.6071,1,1.5,1,0.8585,0.1744,3.5,0,272,0.0267,17.85,6.247914373419275
EMP00738,Khaled Mansour,Support,6836218,2026-01-24,0.4194,2,5.6,0,0.7696,0.1858,4.5,0,365,0.0672,30.89,16.361784696492805
EMP00739,Riadh Riahi,Engineering,1299297,2026-02-10,0.3,0,6.9,1,0.757,0.126,3.0,0,178,0.2443,42.38,6.0716404273810145
EMP00740,Houssem Jebali,Support,1069372,2025-02-26,0.3226,0,17.4,2,0.7326,0.2486,2.5,1,28,0.4395,47.71,0.0
EMP00741,Hichem Mansour,Engineering,984707,2015-08-08,0.7097,0,131.4,18,0.6713,0.1546,2.0,1,29,0.5858,46.56,3.1690343292801515
EMP00742,Skander Oueslati,Support,2655426,2025-07-13,0.2,1,10.8,0,0.9429,0.2321,3.5,0,365,0.1078,39.01,8.955424699299037
EMP00743,Cyrine Bensalem,Sales,1301463,2024-11-26,0.8065,0,14.0,2,0.7648,0.2279,2.5,1,5,0.265,15.57,11.866822710190203
EMP00744,Aymen Boughanmi,Finance,2319386,2026-02-28,0.0968,1,5.1,0,0.8987,0.0831,3.5,0,365,0.0682,43.64,5.0
EMP00745,Slim Fakhfakh,Finance,873944,2024-07-19,1.0,0,19.3,3,0.9304,0.0715,2.5,0,219,0.0409,4.04,31.581004379031416
EMP00746,Sonia Chaabane,Sales,6304910,2007-04-14,1.0,2,228.5,17,0.7683,0.2328,4.0,0,167,0.259,34.91,35.53932279440618
EMP00747,Aymen Ayari,Sales,2193044,2025-10-26,0.3571,1,3.5,1,0.7699,0.1295,3.5,0,74,0.186,16.26,10.818818748876057
EMP00748,Khaled Saidi,Sales,1377079,2024-06-26,0.3214,0,19.5,3,0.9307,0.1756,2.5,0,47,0.0012,0.42,9.516943082250476
EMP00749,Afef Ben Ali,Finance,3354686,2019-01-10,0.4839,1,83.1,13,0.9635,0.0505,3.5,0,194,0.04,21.03,27.497059868209114
EMP00750,Rim Mejri,Support,2880505,2024-01-03,0.0645,1,33.0,3,0.8593,0.16,3.0,0,282,0.043,28.17,5.0
EMP00751,Rim Bensalem,Support,895288,2007-11-15,0.3871,0,216.9,7,0.8625,0.1716,3.0,0,229,0.0484,17.0,16.267863856751514
EMP00752,Hajer Hammami,Logistics,3146063,2025-09-27,0.6667,1,1.8,1,0.7446,0.1185,3.0,0,246,0.189,23.34,6.628557200850813
EMP00753,Leila Oueslati,Finance,6224342,2011-10-02,0.7333,2,179.7,12,0.8159,0.0622,4.5,0,223,0.0594,14.61,32.13272404191988
EMP00754,Rym Mejri,Engineering,4968313,2024-10-31,0.2581,2,18.2,3,0.7499,0.1238,4.0,0,321,0.1906,13.03,11.60290797888634
EMP00755,Amira Riahi,Finance,3358490,2025-09-26,0.871,1,6.0,1,0.8018,0.1048,3.0,1,2,0.259,33.05,18.679374581654713
EMP00756,Manel Khemiri,Logistics,2728348,2025-12-08,0.4194,1,7.1,1,0.7979,0.2013,3.5,0,88,0.2875,47.69,14.47958242484462
EMP00757,Zied Laabidi,Logistics,2330254,2026-01-31,0.2258,1,1.1,0,0.8404,0.1171,3.0,0,365,0.0923,2.3,2.6916805965008592
EMP00758,Rachid Fakhfakh,Logistics,862311,2018-09-15,0.1613,0,86.7,9,0.8963,0.1118,2.0,0,126,0.2029,19.17,6.511730798826101
EMP00759,Adel Gharbi,Sales,1310487,2026-06-07,0.3226,0,1.1,1,0.7444,0.2948,3.0,1,43,0.1811,7.77,0.0
EMP00760,Ahlem Fakhfakh,Sales,3363612,2024-05-05,0.7097,1,19.6,1,0.8304,0.2382,3.5,0,61,0.18,34.23,25.249830009812744
EMP00761,Walid Zouari,Sales,2332550,2026-02-28,0.2258,1,2.2,0,0.8293,0.2905,3.0,0,365,0.0912,44.9,2.065987116195879
EMP00762,Ahmed Riahi,Sales,1974099,2024-10-30,0.9,1,22.9,2,0.8174,0.1667,3.0,1,34,0.2213,6.16,20.23674816604575
EMP00763,Houda Ben Ali,Finance,6308118,2026-08-06,0.7333,2,1.5,1,0.7468,0.0992,4.5,0,235,0.254,36.24,6.7939164468709405
EMP00764,Houda Meddeb,Sales,2178649,2018-03-05,0.9643,1,95.8,3,0.8917,0.1499,3.5,0,103,0.0963,48.15,35.87573068020393
EMP00765,Khaled Bouzid,Support,6999633,2026-06-13,0.9032,2,1.5,0,0.8593,0.2492,4.0,0,365,0.1893,4.99,8.96419737113441
EMP00766,Bechir Boughanmi,Engineering,1430824,2025-11-24,0.9355,0,6.1,0,0.785,0.0925,2.0,0,365,0.4129,11.99,23.718636253994486
EMP00767,Walid Tlili,Engineering,2277081,2013-03-09,0.3667,1,157.1,17,0.9861,0.0906,3.5,0,55,0.1039,37.93,22.37037403530461
EMP00768,Rachid Ben Ali,Finance,1545781,2010-03-24,0.2903,1,188.5,11,0.8571,0.1339,3.5,0,147,0.219,19.82,16.61353279325401
EMP00769,Rachid Oueslati,Support,5278328,2026-01-31,0.129,2,1.1,1,0.8109,0.1604,4.0,0,249,0.0869,33.73,2.2307305680649643
EMP00770,Nadia Boujemaa,Finance,6087034,2026-03-02,0.4,2,3.4,1,0.8401,0.0923,4.0,0,242,0.0942,6.06,16.472775299374074
EMP00771,Asma Meddeb,Sales,6271932,2025-09-19,0.3548,2,12.7,1,0.9069,0.1931,4.5,0,18,0.0488,35.07,16.38034238931553
EMP00772,Rachid Tlili,Engineering,1900907,2025-03-29,0.6774,1,6.8,1,0.9519,0.1139,3.5,0,222,0.0133,27.17,26.70255961833861
EMP00773,Hichem Boukthir,Engineering,2789205,2026-03-08,0.1935,1,3.9,1,0.8298,0.0763,4.0,0,171,0.2729,20.61,6.573155595862802
EMP00774,Sonia Ayari,Finance,2661213,2024-12-21,0.6774,1,20.0,0,0.8507,0.1228,3.5,0,365,0.1401,26.02,24.653329268013405
EMP00775,Mehdi Bouzid,Logistics,909089,2024-05-20,0.9333,0,28.3,3,0.9035,0.128,2.5,0,276,0.2512,24.27,27.309970826544372
EMP00776,Dorra Ayari,Support,7030302,2025-09-13,0.6774,2,6.2,0,0.9003,0.2193,4.0,0,365,0.0853,38.37,23.88721049390201
EMP00777,Adel Mansour,Sales,3282950,2017-10-17,0.0323,1,97.5,2,0.8168,0.134,3.5,1,1,0.2333,9.33,0.0
EMP00778,Ons Ben Ali,Logistics,4758867,2025-02-10,0.8065,2,11.5,1,0.8608,0.1051,4.0,0,18,0.2042,11.83,29.01874756750501
EMP00779,Amira Hammami,Engineering,2272397,2026-06-21,0.7419,1,2.1,1,1.0,0.1367,3.5,0,62,0.0209,13.62,8.04371823670307
EMP00780,Sami Bensalem,Finance,952679,2007-08-03,0.0333,0,228.9,10,0.8444,0.0839,3.0,0,124,0.1469,32.45,4.365612354366395
EMP00781,Sirine Khlifi,Sales,1370646,2008-07-13,0.2,0,214.8,18,0.8003,0.2652,2.5,0,314,0.2743,42.36,5.456271328110031
EMP00782,Rania Bensalem,Support,1763157,2024-01-03,0.0968,1,23.0,1,0.8602,0.1438,3.5,0,47,0.0139,10.94,5.0
EMP00783,Cyrine Oueslati,Support,1975138,2023-10-02,0.0968,1,26.1,0,0.9613,0.1622,3.0,0,365,0.1188,12.64,5.0
EMP00784,Yassine Ferchichi,Engineering,7715553,2026-01-29,0.3333,2,2.3,1,0.8345,0.1157,3.5,0,262,0.0482,41.49,3.9628210296732247
EMP00785,Nadia Chaabane,Sales,2098263,2008-01-27,0.6452,1,219.7,29,0.8024,0.1773,3.5,0,275,0.2799,37.8,24.36338861621382
EMP00786,Firas Oueslati,Support,5849550,2021-07-14,1.0,2,51.6,0,0.8128,0.1423,4.0,0,365,0.1389,48.34,36.640400687592994
EMP00787,Hajer Riahi,Support,3384345,2026-01-17,0.8,1,5.2,1,0.6676,0.1174,3.0,1,17,0.5106,9.02,5.461717145294804
EMP00788,Sami Dridi,Support,3202630,2021-07-01,0.129,1,58.1,8,0.8212,0.2177,3.5,1,11,0.2723,27.11,1.9162615191781955
EMP00789,Afef Elloumi,Logistics,972156,2024-02-13,0.7742,0,20.3,1,0.6194,0.1848,3.0,1,23,0.5836,0.41,3.708839819861917
EMP00790,Karim Ben Ali,Logistics,2216590,2025-10-11,0.7667,1,1.4,1,0.8152,0.1362,3.5,1,22,0.1836,7.69,4.4777995054559065
EMP00791,Salma Hamdi,Engineering,988392,2026-01-22,0.0667,0,2.3,1,0.9027,0.0614,2.5,0,187,0.211,19.39,0.2919446215228037
EMP00792,Sonia Ferchichi,Support,1476331,2025-10-28,0.2258,0,8.3,1,0.7713,0.1803,2.5,0,312,0.1123,16.48,5.074407009900644
EMP00793,Yassine Meddeb,Logistics,3130556,2025-09-01,0.4194,1,11.4,0,0.9197,0.1592,3.0,0,365,0.1775,6.01,14.849155027874508
EMP00794,Ons Nasri,Finance,6957973,2024-04-08,0.7742,2,23.5,1,0.7854,0.0604,4.0,0,254,0.154,11.07,28.500874832348725
EMP00795,Olfa Riahi,Logistics,1496349,2021-01-14,0.1071,0,60.6,2,0.8798,0.097,3.0,0,219,0.0757,18.68,7.402914439827807
EMP00796,Walid Zouari,Finance,3824855,2026-01-28,0.129,2,8.2,1,0.7132,0.1082,4.0,1,24,0.3753,6.41,0.0
EMP00797,Sami Boujemaa,Engineering,1711319,2025-01-22,0.1,1,14.3,2,0.8315,0.0718,3.5,0,96,0.3688,20.13,5.0868743619621295
EMP00798,Slim Oueslati,Sales,2519697,2025-01-08,0.3571,1,13.1,0,0.8705,0.2853,3.5,0,365,0.0404,35.52,14.423924705877923
EMP00799,Samira Chahed,Logistics,2984484,2010-06-22,0.9032,1,189.2,21,0.8289,0.162,3.5,0,343,0.1816,22.35,33.21935243360893
EMP00800,Emna Bouzid,Sales,1262609,2025-09-18,0.7742,0,1.2,0,0.7211,0.1884,2.5,0,365,0.0268,31.51,6.198768533677412
EMP00801,Yasmine Hamdi,Logistics,1401023,2025-11-29,0.1786,0,2.2,0,0.9229,0.0927,2.5,0,365,0.4085,29.89,1.0339831228194736
EMP00802,Hajer Ben Ali,Logistics,1645598,2017-03-02,0.8,1,109.7,9,0.8066,0.1319,3.0,1,10,0.2668,17.65,20.006161415374617
EMP00803,Slim Zouari,Support,3077566,2021-08-21,0.5333,1,60.8,7,0.8774,0.2056,3.5,0,315,0.1088,15.35,24.198794974294106
EMP00804,Wafa Mechri,Engineering,4651438,2026-04-22,0.4194,2,2.7,0,0.9944,0.1433,4.5,0,365,0.0658,30.96,5.688321763263631
EMP00805,Asma Jedidi,Support,1237908,2026-01-22,0.9355,0,6.2,0,0.8762,0.1093,3.0,0,365,0.0275,29.27,28.472435071193342
EMP00806,Slim Saidi,Engineering,2141613,2025-06-09,0.129,1,10.8,0,0.7984,0.1104,3.5,1,365,0.4058,22.99,0.0
EMP00807,Hatem Nasri,Support,1245797,2022-10-23,0.9333,0,37.2,3,0.7858,0.1087,2.5,0,238,0.134,44.2,27.533740429643277
EMP00808,Wafa Saidi,Support,1243156,2023-07-11,0.3226,0,32.0,5,0.8258,0.1039,2.5,0,333,0.0731,34.46,8.449271346285952
EMP00809,Manel Chaabane,Logistics,2604507,2025-08-31,0.4516,1,13.4,2,0.8211,0.1643,3.5,0,256,0.1182,25.46,15.646736607471881
EMP00810,Ines Meddeb,Sales,4396180,2024-07-08,0.1333,2,15.9,1,0.846,0.1846,3.5,0,325,0.0266,21.3,8.247984941698283
EMP00811,Leila Zouari,Engineering,2892905,2025-12-05,0.0667,1,8.9,1,0.867,0.0978,3.0,0,105,0.0831,17.15,5.0
EMP00812,Ines Cherif,Engineering,4338947,2024-05-20,0.8,2,25.1,4,0.7854,0.1345,4.0,1,2,0.4183,6.48,16.807441188066775
EMP00813,Olfa Yahyaoui,Engineering,1231453,2021-12-23,0.9677,0,49.2,4,0.7051,0.1537,2.5,1,3,0.4891,48.81,16.2506803033526
EMP00814,Sirine Zouari,Sales,2930147,2026-04-11,0.871,1,3.5,1,0.6887,0.1975,3.0,1,12,0.474,28.73,13.130196869590783
EMP00815,Nizar Boukthir,Logistics,1802636,2025-11-23,0.5806,1,8.8,0,0.9526,0.1139,3.5,1,365,0.5163,44.41,3.549723135552666
EMP00816,Nadia Fakhfakh,Logistics,2439333,2015-07-10,0.1333,1,123.9,16,0.6861,0.1678,3.5,0,178,0.3342,28.17,8.21669097929207
EMP00817,Ahlem Boughanmi,Finance,5991037,2025-06-11,0.9,2,5.6,1,0.9565,0.123,4.0,0,73,0.1367,25.68,32.53978664094931
EMP00818,Sawsen Hamdi,Engineering,1057228,2026-02-03,0.5667,0,4.4,1,0.7645,0.0671,3.0,0,106,0.1757,40.15,14.442393906155631
EMP00819,Hamza Mansour,Finance,2426965,2023-11-17,0.4839,1,34.9,2,0.8991,0.0825,3.5,0,45,0.0699,22.31,20.290878516693628
EMP00820,Rym Ferchichi,Sales,3320395,2022-11-02,0.9032,1,35.8,1,0.9117,0.2871,3.0,0,31,0.0037,18.05,34.350664785176065
EMP00821,Cyrine Hamdi,Finance,1399953,2012-03-26,0.5667,0,170.7,18,0.8081,0.0912,2.0,0,49,0.0844,47.36,19.743889015601443
EMP00822,Lotfi Nasri,Sales,7033403,2016-11-18,0.2581,2,108.6,7,0.9092,0.2364,4.5,0,119,0.1138,38.14,19.193619219675366
EMP00823,Tarek Ben Ali,Support,1220005,2026-03-11,0.3667,0,3.0,1,0.9189,0.1759,3.0,0,361,0.0846,6.23,10.551634831411322
EMP00824,Skander Ayari,Logistics,1058541,2007-08-27,0.0667,0,225.2,26,0.7289,0.1897,3.0,1,29,0.3805,1.96,0.0
EMP00825,Bechir Tlili,Support,2774269,2025-07-27,0.7,1,3.8,1,0.7828,0.2061,3.5,0,18,0.2259,35.7,20.662197235284534
EMP00826,Amine Mechri,Sales,3868919,2016-08-10,0.7333,2,118.4,18,0.8697,0.2039,4.0,0,258,0.1285,40.13,30.385331624069153
EMP00827,Zied Boukthir,Engineering,3228798,2026-04-26,0.2667,1,4.4,0,0.9103,0.0604,3.0,0,365,0.3779,22.99,9.43452482572773
EMP00828,Bilel Hammami,Finance,1785271,2026-07-06,0.871,1,1.7,0,0.9872,0.0767,3.0,0,365,0.0623,25.93,9.140848182664168
EMP00829,Riadh Laabidi,Sales,2235695,2024-03-04,0.9677,1,19.9,2,0.8742,0.126,3.0,0,218,0.009,8.12,32.845313321902374
EMP00830,Hichem Yahyaoui,Sales,1633397,2022-09-04,0.5161,1,40.4,3,0.9185,0.2224,3.0,0,243,0.1151,45.53,22.891788711786333
EMP00831,Tarek Saidi,Finance,6869590,2024-01-13,0.4516,2,24.0,4,0.9113,0.053,4.0,0,140,0.0646,46.53,23.04990519642667
EMP00832,Karim Chaabane,Sales,2055385,2026-01-06,0.0333,1,2.8,0,0.7345,0.1329,3.5,0,365,0.2564,25.56,0.3616130290981858
EMP00833,Khaled Tlili,Finance,5126309,2022-03-21,0.3226,2,44.7,5,0.798,0.1031,4.5,0,16,0.0436,4.57,17.647257119894036
EMP00834,Rachid Jedidi,Sales,3172914,2019-05-08,0.7742,1,87.5,3,0.7552,0.2847,3.5,0,285,0.5,25.36,25.356794824153177
EMP00835,Hichem Bouzid,Engineering,6291902,2023-12-25,0.871,2,31.0,0,0.8008,0.1423,4.0,0,365,0.0185,12.87,33.06203983893172
EMP00836,Ahlem Laabidi,Sales,6142060,2025-09-03,0.2258,2,11.1,1,0.7713,0.2469,4.0,0,190,0.2412,41.14,6.9343228553237735
EMP00837,Mohamed Meddeb,Finance,5476522,2021-11-15,0.9677,2,49.5,5,0.8756,0.1343,4.5,0,14,0.0349,0.62,38.43362341715259
EMP00838,Wael Mejri,Logistics,1666288,2025-05-18,0.8065,1,5.3,0,0.8606,0.1771,3.5,0,365,0.3688,36.22,22.87856261269254
EMP00839,Hajer Jebali,Support,1473133,2026-05-15,0.4333,0,4.0,1,0.8327,0.2216,2.5,0,207,0.1624,11.09,9.082135542100538
EMP00840,Houda Chaabane,Support,2506197,2025-09-25,0.0357,1,4.2,1,0.804,0.1057,3.5,1,17,0.3425,20.89,0.0
EMP00841,Afef Boukthir,Logistics,3924096,2025-05-30,0.4333,2,12.5,1,0.937,0.1728,4.0,0,356,0.0669,20.37,18.232458472274402
EMP00842,Houssem Nasri,Logistics,1974022,2026-06-26,0.4333,1,2.6,0,0.9981,0.2092,4.0,0,365,0.0674,19.48,6.226766831963734
EMP00843,Houda Meddeb,Support,2784090,2025-07-07,0.0667,1,3.9,1,0.8526,0.2134,3.0,0,81,0.1207,49.3,3.542797966251692
EMP00844,Emna Yahyaoui,Engineering,4288726,2024-09-30,0.6774,2,12.7,0,0.729,0.1436,4.5,0,365,0.5,28.13,21.48786826282119
EMP00845,Nadia Jebali,Sales,1731952,2022-08-29,0.6774,1,37.7,6,0.8167,0.1407,3.5,0,208,0.0636,27.92,27.999606759345955
EMP00846,Hatem Khemiri,Engineering,6152904,2025-01-26,0.4839,2,10.6,1,0.8567,0.1376,4.5,1,43,0.2854,42.21,7.271351847933012
EMP00847,Rachid Oueslati,Support,1350805,2017-05-28,0.2333,0,101.3,5,0.7183,0.1202,3.0,1,40,0.5421,31.52,0.0
EMP00848,Dorra Fakhfakh,Support,1054395,2022-12-31,0.3871,0,43.4,0,0.9651,0.2351,2.5,0,365,0.0322,14.89,14.67371915200117
EMP00849,Ahmed Yahyaoui,Sales,1718354,2025-03-29,0.8387,1,13.9,1,0.6131,0.2714,2.5,1,32,0.4105,0.95,12.255720770901652
EMP00850,Nizar Hamdi,Sales,3437263,2026-06-08,0.2581,1,4.0,0,0.9751,0.2494,3.0,0,365,0.0075,34.84,13.270091699134717
EMP00851,Anis Elloumi,Logistics,852690,2025-10-12,0.1613,0,9.8,0,0.9882,0.0925,2.5,1,365,0.3397,45.88,0.0
EMP00852,Salma Ayari,Support,2728528,2026-02-06,0.0645,1,7.8,0,0.9827,0.2014,3.0,0,365,0.0525,42.68,5.0
EMP00853,Tarek Boughanmi,Logistics,1827823,2025-02-27,0.4516,1,10.5,0,0.9877,0.1632,3.5,0,365,0.152,33.5,18.031390518845935
EMP00854,Nizar Zouari,Sales,2687272,2019-12-04,1.0,1,73.9,11,0.8877,0.2095,4.0,0,152,0.1396,6.26,37.284589917417115
EMP00855,Dorra Tlili,Engineering,1245850,2007-12-10,0.7097,0,224.4,32,0.8408,0.1578,2.5,0,11,0.0961,26.63,25.328078428464035
EMP00856,Hajer Belhadj,Logistics,1134348,2013-01-04,0.5161,0,156.4,13,0.7138,0.1401,3.0,0,170,0.328,14.29,14.382925846438294
EMP00857,Sawsen Dridi,Support,3130123,2015-07-11,0.3,1,124.0,17,0.877,0.1829,3.0,0,225,0.0019,5.59,16.877373004212963
EMP00858,Wael Elloumi,Finance,1341114,2025-02-06,0.6,0,16.3,2,0.8289,0.0474,2.0,0,173,0.4414,47.86,14.652253503301575
EMP00859,Sonia Boujemaa,Support,991550,2025-06-27,0.1613,0,13.3,0,0.8635,0.1292,2.5,0,365,0.4409,29.2,1.489989457296991
EMP00860,Mariem Boujemaa,Support,1227251,2026-06-03,0.129,0,4.0,1,0.8272,0.237,2.0,0,196,0.1695,17.54,0.0
EMP00861,Olfa Saidi,Engineering,6009741,2024-06-18,0.6333,2,27.0,2,0.9575,0.0934,3.5,0,289,0.0069,44.74,27.049442572558295
EMP00862,Asma Mansour,Finance,3196186,2024-02-22,0.0645,1,21.3,2,0.7942,0.1235,3.0,0,361,0.3801,35.55,1.4869334464998631
EMP00863,Samira Dridi,Logistics,2310866,2026-04-26,0.8065,1,3.0,0,0.9833,0.1362,3.5,0,365,0.2333,46.64,27.191143154159533
EMP00864,Rachid Ayari,Support,1324449,2026-04-24,0.6774,0,3.9,1,0.935,0.1936,2.5,0,63,0.161,38.82,20.589344298765244
